Credit_Score,Debt_To_Income_Ratio,Inquiries_Last_6Mo,Revolving_Util_Rate,Past_Delinquencies,Default_Status
550.7458651239465,0.35863039592600227,4,0.4900558337946068,0,1
656.8196867297493,0.1302717538162942,3,0.41666709321921686,0,0
691.4267542907048,0.3141928868542563,3,0.9379125417013938,0,0
758.6736426844909,0.47320493102552796,1,0.1003337151154031,0,0
638.9037869035811,0.2607371926042707,1,0.17796323874861647,2,0
621.4903838264088,0.4257540967333534,3,0.09754330451774224,0,0
639.8945773849279,0.4936339796106592,4,0.6132570754841382,0,1
724.9241270621244,0.5621324661293153,1,0.09905834967234761,0,0
689.725066579581,0.20201388256483585,1,0.8027957636385109,0,0
638.2143877739777,0.28764427622084027,1,0.510744767613735,0,0
700.7960459868013,0.15925632693181707,2,0.5243068621233803,0,0
675.8246529608824,0.5960914211223551,1,0.5554350569409748,0,0
728.1186994319734,0.5620405033206336,2,0.20373233567558963,0,0
627.8768143673589,0.360777707745891,2,0.22792127280303875,0,0
650.340271204134,0.517857313075739,3,0.33693559058570416,0,0
646.4735108120706,0.350898148181462,1,0.5841467742396663,0,0
582.1891031120729,0.40426455776143505,2,0.23910599834619306,0,0
687.7672166238746,0.12634470470032866,1,0.1546985544199351,3,0
685.6633163307934,0.47274061865834016,2,0.923105197776589,0,1
670.3068073985477,0.1464110114903221,1,0.06978363332866062,0,0
655.9247719974912,0.5095551677313148,1,0.7724276648024194,0,1
585.0777554769752,0.4866546055886007,3,0.7592316346175199,0,1
644.7612806340785,0.4485472428263478,1,0.31749270246058636,3,1
649.4371290083939,0.0988033978728763,1,0.17206395440658206,0,0
621.8633638467029,0.2376267450915709,1,0.18106578203488105,0,0
660.3228573000395,0.2168185363536383,3,0.6776884555134732,0,0
694.2430514088724,0.2672709318851899,0,0.6285259319775562,0,0
783.1711540726318,0.12557422831719606,0,0.7544711068262481,1,0
680.4746687699103,0.5672180679761527,2,0.8937330551591942,0,1
685.4530234433659,0.36797716517043566,3,0.6727346269399328,0,0
665.53324505403,0.23887264154217225,0,0.1902663828962991,0,0
554.8737270820575,0.2864303888786274,2,0.2690983550888696,0,0
668.409167473047,0.31254532106251454,2,0.8079743577858031,2,1
673.6138125964616,0.39230905334752103,1,0.2383754682507877,0,0
817.7945267491172,0.34815330240217884,2,0.11527008525903328,0,0
658.4583421131326,0.558083826071497,0,0.6829520486380254,0,0
688.0928405400167,0.33842101111103173,3,0.41227371994112777,0,0
667.9172938176854,0.5959221677081226,3,0.8780360472913132,0,1
599.8793177428281,0.5227409780274498,0,0.6352295639842954,0,1
738.5693688709013,0.18842546746581462,1,0.13137708001249465,0,0
715.1159819612064,0.5639095116148365,3,0.9030709105282946,0,1
717.4619168225828,0.14051052690044757,1,0.28270153727622127,0,0
615.4367527123156,0.5050738484154196,1,0.3534912413656571,3,1
754.1676586561659,0.2779241126078216,0,0.4120343723151878,0,0
585.8889362324632,0.5365466466314361,1,0.09610186676388192,0,0
705.2114256280162,0.5313894788558742,3,0.49686388000754433,0,0
801.4273375485986,0.499081208061163,2,0.16098664196776302,0,0
610.5678204921587,0.49081582687967196,3,0.41087329401951656,0,1
636.0221362238337,0.23843315233098122,1,0.36563880919287584,1,0
675.9790819052585,0.12207802718665114,2,0.745556075083853,0,0
639.7914607530281,0.28954969295788396,0,0.772853460469458,0,0
576.960194136032,0.17023274779298453,1,0.1880715941501792,0,0
674.1137784883616,0.4413745662292801,1,0.37989606864130354,0,0
606.2617771764337,0.2599718577996485,0,0.3860178449286485,0,0
698.4155458381109,0.5873173044471557,3,0.1862693995424765,1,0
614.8345459459719,0.4133054802195727,0,0.7686081545460715,0,0
762.9960643010523,0.5076898930898677,6,0.6865054955018809,0,1
623.0048024598258,0.1489128298257612,4,0.22134360766733124,0,0
650.6763090276595,0.5282475307817638,3,0.3800497177344191,0,0
718.8110330421802,0.5598337390669651,1,0.1452245223708628,0,0
596.1481410139627,0.3332721977858467,4,0.6153859373837395,0,1
683.6475960762477,0.3952515276305083,2,0.1592347320937577,0,0
748.4285652569457,0.47770109646955766,3,0.9373407517624259,0,0
573.5510059263263,0.17091608617541454,2,0.7526138672190761,0,0
681.0780315119382,0.3413343597609901,0,0.4012146946255955,0,0
685.5929676549055,0.28730477444160285,1,0.570707539051419,0,0
716.9093723066386,0.15611447592436956,0,0.8702076345947678,0,0
595.7829573473151,0.2711178995915964,2,0.5486893523562435,0,0
590.7726032149434,0.11544960088045667,3,0.20704863775815963,0,0
701.3164939370139,0.09342219161373323,0,0.3908330200230433,0,0
687.8190803939912,0.15028647036050785,0,0.8088303785267709,2,0
685.0295710207525,0.5808198580263704,0,0.6297917143906561,0,0
690.7868925698185,0.36575535866540887,1,0.6356519459004203,0,0
629.1985167052906,0.5822275237996744,3,0.8301393371196402,0,1
683.9352218296602,0.30489889673166864,1,0.8545757517162541,0,0
687.5843483979208,0.242144389204335,1,0.8778133146014926,0,0
627.138914918418,0.34319376867692697,2,0.1353642739278405,0,0
781.9464706686854,0.3085460780891133,5,0.5397134017667908,0,0
698.4299752547073,0.13494563581610683,3,0.7164585690964868,0,0
598.5217901678411,0.4132296836389073,0,0.7312341606143123,0,0
709.3932165180298,0.1923398549049918,2,0.5960445817730035,1,0
611.5190997863607,0.4021857365468714,2,0.20010860166530675,0,0
717.2250762245471,0.41810456804703977,4,0.7676784985474979,0,0
739.5157347404443,0.15905292362689702,0,0.6981002001634511,0,0
620.7590608988974,0.11190180609754745,1,0.12752219439413265,0,0
727.8025677546593,0.48599602475558873,1,0.4674288422069386,0,0
694.7668556161899,0.3190962203600465,0,0.2065796595696232,0,0
719.3236095996695,0.11024517366284742,0,0.35372934114167465,0,0
783.8075789592368,0.5973304849282789,0,0.06627298298511689,0,0
655.2767130398278,0.11004589171811066,3,0.41029688156968236,1,0
624.7758301385506,0.4414183190064477,0,0.5448892290405893,3,1
616.6291342224686,0.591513041136975,0,0.6076243335443782,0,1
621.0513829020737,0.20437365419228132,1,0.647141310615839,0,0
665.3738974351537,0.15396967171734202,1,0.8026621817922139,0,0
690.4691184889987,0.14312016849966303,0,0.243916616548157,0,0
686.6014479598011,0.23770307673514968,1,0.15843364019462114,0,0
719.6309949421615,0.13254382172553628,1,0.8163834547081331,0,0
670.7801135126745,0.43992389768094864,0,0.1909515334033849,2,0
757.212044629439,0.11239173502763261,1,0.9272840732025758,0,0
654.1205900057226,0.34489950663789065,2,0.8082844064587733,0,0
833.2101499953772,0.598282364003548,2,0.5007889453006392,0,0
707.5400408659003,0.5032645401431298,3,0.9332792824298226,1,1
618.5705466150231,0.3999141078801257,3,0.1376390561972038,0,0
605.7464501163332,0.23925188280903809,1,0.32275918505759144,0,0
698.9483449145911,0.404425834871652,1,0.6244019735365502,0,0
656.5922328804489,0.35406156123405885,1,0.36500618162586085,1,0
712.8400296455255,0.3015633596229932,1,0.8855352967827126,0,0
698.3942574744127,0.1479693959049037,2,0.1090634793600358,1,0
665.6302652405876,0.5410341919250427,2,0.5444706488548681,0,0
619.1923769158957,0.3138880173870877,1,0.5817796406556031,0,0
579.1091665188482,0.18120370614679784,3,0.6374553113995017,0,0
643.2091028759787,0.2712348624561906,1,0.28009960099863296,0,0
721.3839276594083,0.2953474713150421,5,0.378109784767878,0,0
682.8456246478122,0.5103197056947746,2,0.8093124766984798,1,1
595.2556732772807,0.4614794778919291,1,0.22544849207314382,0,0
680.3908555510709,0.4800385446934967,2,0.7941810624560258,0,1
693.1190427837303,0.08573625750289655,3,0.5563898806124682,0,0
616.968553827932,0.296400079053476,0,0.7359687600746739,0,0
679.2235063567317,0.3302989588503683,4,0.6922466296371244,0,0
673.49252310676,0.08997998394798948,1,0.2367603458463911,0,0
601.4217821301626,0.21510286854741778,2,0.5619314627904856,0,0
691.467241620897,0.4753507080235102,3,0.8309508375245831,0,1
703.6470715820941,0.15129704697907953,1,0.43890461312173634,3,0
734.9830745905166,0.3583612683553477,0,0.919931693200985,0,0
733.2281231220942,0.1919049734489635,2,0.4569935900915462,1,0
587.3398379225746,0.0863028028148245,2,0.1785070730010962,0,0
613.7304976050926,0.20542475795176157,1,0.40049121206990584,0,0
700.9021160325196,0.587454352553228,1,0.9065321657514834,0,1
700.8271570547325,0.49679929817915464,3,0.33774876440586876,0,0
700.9028611783629,0.5789798550469374,5,0.8312883438803566,1,1
850.0,0.3336841028417085,0,0.8431256135137007,0,0
704.2534306415901,0.13706282331230182,3,0.36516787189876493,0,0
738.133938410836,0.36493893426632035,2,0.1249318922455689,1,0
727.2401058095921,0.31627621397117966,5,0.7021021182429364,0,0
709.0834750783479,0.5190656830246003,1,0.3303610691125874,0,0
651.0838453215792,0.13100294200780718,2,0.7546312528318151,0,0
715.538153229596,0.33388539125132466,1,0.44838936343438973,1,0
623.6304871277457,0.1580253056408718,1,0.48674006810835935,0,0
655.7908835955994,0.24883148198283117,3,0.7501184660736832,0,0
640.8781871302538,0.46342568024165587,0,0.3941269979554651,0,0
674.9124483631794,0.3275294272717586,3,0.448814610790623,2,1
808.8795140004105,0.2754619082758001,2,0.38857142189265986,0,0
557.9640884444951,0.2851276648564184,2,0.3806064637495519,0,0
711.1756114224709,0.31891231957111305,1,0.5233519192113134,0,0
573.2370477286208,0.4882086027952696,1,0.7779195000510356,2,1
641.684088052634,0.5438840382489218,1,0.37559148073030924,1,1
735.337035818042,0.5767740369820427,2,0.521829248483963,3,1
673.8568011457278,0.4891897608527535,2,0.6536545928983407,0,0
605.3353133242416,0.24401158578896665,0,0.29249550167328947,0,0
627.081777444402,0.43783004716500196,2,0.2997705244121533,0,0
710.7758649360806,0.3075536245088038,0,0.8900718143211093,1,0
626.1780020969718,0.21242872346394664,1,0.7011811159979797,0,0
682.9875153749185,0.5172532213014798,2,0.569468008600978,0,0
672.7343103942288,0.099981701460409,0,0.6329480489785507,1,0
630.903979143651,0.5489162359104203,4,0.07636949879307653,0,0
798.6366453595195,0.3199682816048618,4,0.6062926690055271,0,0
708.0351413390807,0.41134476794030583,1,0.5085579859017817,0,0
548.4914448005436,0.422864039547007,0,0.5411747118014921,0,0
681.1872588861656,0.5454612251673989,6,0.3734814441477353,1,1
630.2928121138967,0.4110682347269478,0,0.12332650794164769,0,0
721.1460000877735,0.39924546407523215,1,0.22400531025084697,0,0
622.4487556940379,0.11465906109155878,0,0.9056702418914045,0,0
663.1158135119861,0.34957217141150615,2,0.4178296060438405,0,0
700.2992367388274,0.15808788042486166,2,0.4700148402477777,0,0
721.9453116502073,0.4634655597351725,0,0.09743881086809508,0,0
597.9822155766534,0.34635539882259075,3,0.08380960658958253,0,0
649.9299258495431,0.43371844518834374,4,0.6954633023420819,0,1
641.5032813303426,0.10166990831323983,4,0.5342851977090002,0,0
630.8002460455773,0.12409184834381767,2,0.5078353857946399,0,0
775.9272544168658,0.4524881617925948,4,0.2688120773804018,1,0
694.2989026576573,0.11748385471931015,3,0.72027565846693,1,0
594.3469627398973,0.11705349843793447,3,0.2014129211976427,1,0
725.0717168232866,0.08629640712214148,3,0.22094126929491803,0,0
797.329371820758,0.5773807271157296,1,0.46464095421344787,0,0
731.9479156330688,0.46350434691868364,3,0.3076518759007468,0,0
578.8378020427592,0.2636907324210734,1,0.2727166831098317,0,0
640.9459556280249,0.23419850226958072,2,0.6307138800979984,0,0
746.0146689511973,0.26184567946784176,4,0.6358745706966901,0,0
627.5398320628732,0.4828198362142146,0,0.7920653628199362,3,1
696.6291656887737,0.4239127177566155,6,0.4259377102756782,0,0
716.4780432057602,0.17630169529108333,2,0.11577658192353521,0,0
614.384171705315,0.17053685437372385,1,0.2962997464293119,1,0
666.428478636292,0.1311657378509666,3,0.9320049168771352,0,0
475.5239595958557,0.42335741424469586,0,0.5866327177094319,1,1
608.5367415199426,0.47747378435530274,0,0.6887633763209182,1,1
654.8459109164104,0.21782414272900208,1,0.056622046662873085,2,0
595.1330090821091,0.09089137973607467,4,0.5163851589642687,0,0
767.9446782358981,0.12272926708774223,2,0.08377579177862281,0,0
584.1915173223621,0.5832872181194159,4,0.5623071908823032,0,1
643.597330798181,0.23363128428825852,5,0.8786937646724677,0,1
677.8444346371655,0.47999603687582953,1,0.921577217450367,0,1
756.4763973439669,0.4048250558042172,4,0.5364974078500317,0,0
583.8482709292336,0.27860861261950587,1,0.4623843247269943,0,0
739.7898251292976,0.18695737634168866,1,0.9005153848236446,0,0
670.6139836611752,0.14312093744289134,1,0.6562488487970256,1,0
611.109480937123,0.39980674338021066,0,0.10840935158456852,1,0
697.7262084557963,0.48280956593164975,1,0.46915301990074776,0,0
681.9435817344082,0.41483021184138796,4,0.2662205166178735,0,0
633.9869873704723,0.35575710928956233,2,0.47282388930381336,1,0
674.1881250994012,0.10181463618445086,1,0.4599190148057255,0,0
646.8811841882944,0.5836141643490795,1,0.5739303225332678,2,1
676.8110407150749,0.4953313796603788,1,0.3710934413143261,2,1
709.7278404712628,0.2322674590845017,2,0.19784340451033522,0,0
765.1610089687211,0.5895845712666024,2,0.5033474911309607,1,0
595.731070070389,0.3929784266108875,0,0.7971825959111858,0,0
797.982002479376,0.3828597822677682,1,0.647611005260842,0,0
552.8747320286499,0.4689980533033567,2,0.35453107933269423,0,1
660.892894297865,0.5021202898068715,2,0.8919707204829714,0,1
705.2990323890746,0.4213688758123814,2,0.8709868141242639,1,1
686.859512064102,0.14660978811042402,0,0.23841355944568887,0,0
632.6380288107644,0.25589910311713915,1,0.08547582660832667,0,0
657.5126649785635,0.5626034929695458,1,0.717177837515686,0,1
640.41994392047,0.196800118158803,2,0.7948492352142379,1,1
634.6381145833473,0.27352685239550695,4,0.9210781093562197,2,1
720.9761258212615,0.30467997913098194,4,0.8508527546794796,1,1
691.4209291579028,0.30849059464111517,1,0.5904812913857733,0,0
628.4254242843607,0.3987285828971533,3,0.5270471052911427,0,0
723.975992525995,0.5703994356272479,2,0.07505694613632766,0,0
688.4379712525965,0.2051602101529026,1,0.2719908021603,0,0
718.7717271303376,0.1431807156764774,1,0.46365327655963373,0,0
707.7777305154167,0.1826846547271674,2,0.6156535100752111,0,0
620.2602993446757,0.5412009481088201,2,0.5515266499865696,0,1
636.3891375881818,0.41582162258070715,1,0.7183723907135214,1,1
714.8376163073957,0.22867153040436328,2,0.30179023779833675,0,0
706.6222159260079,0.5042924082636809,0,0.5584573468872259,0,0
668.7459043621511,0.5279123981089867,1,0.12932801905171293,0,0
677.0396429985269,0.5201874561189446,1,0.42229897122488624,1,0
746.6598937473054,0.5578417974925683,1,0.7251447496591409,1,0
634.5057166698502,0.21116533049014802,3,0.6740607680861396,2,1
702.8258428702022,0.4726218029480647,0,0.9415784634549611,0,0
657.8684408539664,0.3194805385825528,2,0.30010201338898035,3,1
656.9391278063667,0.5178392475028321,0,0.4983703692565812,0,0
735.9266111192314,0.4588151521240389,3,0.346577372396597,0,0
719.5249809392818,0.48375267217985685,1,0.4465428026532572,3,1
718.8105781600383,0.4212041555941572,2,0.8212551168824492,0,0
748.3287284292597,0.17226296012424758,1,0.6657881676696379,0,0
671.2602304979655,0.36341399782640793,4,0.8441970722128235,0,1
710.9171782776979,0.5920282645527443,1,0.2331599974986978,0,0
651.3839946043927,0.5674417945785019,0,0.8360250060572941,2,1
689.4499811493065,0.10245034261444608,2,0.10378604676054598,0,0
662.1914167379389,0.1657037041793073,1,0.8497393523934371,0,0
675.8197578995631,0.1484989621963722,2,0.34616640151465505,0,0
705.7094215262148,0.4575095531923537,2,0.3331288700726598,0,0
620.9067590059916,0.5052483715256114,2,0.5108797190287975,0,1
795.5432365411276,0.1910259104815494,4,0.8966211689509086,0,0
609.6389571100178,0.3430434003349511,0,0.09300322821326483,0,0
597.1486832327361,0.517165574565824,1,0.3670078775636707,0,0
739.4866524100041,0.46105680327845033,3,0.8209147898150021,2,1
717.4997616377761,0.36196334685576115,1,0.40644902969192004,0,0
707.4471890231293,0.3869807990385619,0,0.2292412078373603,0,0
707.7007305558568,0.3443474843964656,3,0.43231476319827056,0,0
669.2651936291851,0.23472519468578673,0,0.39699725134250236,0,0
616.1647377108501,0.3738114362866884,1,0.873874581320033,1,1
674.5482734916236,0.4382203570660472,0,0.7357409381687874,3,1
629.3702973092733,0.53412791624762,1,0.5046040001696057,0,0
728.507184005065,0.410871504069209,2,0.939533510049414,1,1
661.1765571098717,0.47578319926244217,2,0.4687497781483309,0,0
620.4701681924494,0.16323725017637797,1,0.1024140477382477,0,0
650.7168495008204,0.3200098866982908,2,0.2860468896334864,0,0
694.7758872565374,0.08485244231008851,3,0.4424634321973813,0,0
636.1765268317615,0.208273009551244,0,0.19121236173150807,0,0
620.6667762660142,0.45776009185876254,3,0.9028086136916387,2,1
684.6212326895147,0.595741174701669,1,0.7401640080359958,0,0
684.6979942665233,0.1315726117853523,3,0.2914584803849954,2,0
639.5834094777322,0.2887770442478699,2,0.5817240801661242,1,0
641.7377016629007,0.49603690372356296,4,0.6993042413986148,0,1
683.9229962414581,0.18609853000702742,2,0.8971510360161181,0,0
583.1149395101605,0.3686441736371889,4,0.8434718142578695,0,1
585.5521735374067,0.4611970739354309,1,0.5136730035243923,3,1
626.8933467248538,0.4003124341352931,1,0.7471873578137158,0,0
657.1931708972892,0.1777728620000164,3,0.5559302784448265,0,0
688.6544539358803,0.26479997571658453,2,0.5474335010409861,0,0
758.5213730169731,0.4875717279324066,0,0.15326776250437268,0,0
721.4595773921212,0.36819778734864866,0,0.16352389221453684,0,0
660.4036882021944,0.08271939904231462,1,0.5265802535202116,0,0
668.8590275258387,0.4757151952146088,3,0.29197539048110593,0,0
609.8482381217315,0.09836190456892432,4,0.06893321221442177,0,0
668.8892118404566,0.46778156702024076,3,0.700555283510191,0,1
652.6804816647917,0.18528989128592346,0,0.07923793702114847,0,0
689.3631136202854,0.5781982096620777,1,0.585749156993649,0,0
620.3661433868606,0.27132919067708394,2,0.5352744147145829,0,0
701.1607908544703,0.2500044404958011,4,0.921933221520024,0,0
761.9643347801547,0.15742178617287123,1,0.4857918254128774,0,0
663.4743910925886,0.23891419205491177,1,0.10724129274001762,0,0
694.1027033259365,0.5358583961506643,1,0.5465191710258155,0,0
711.4086395026668,0.5980938555661686,2,0.8069865535544912,0,1
645.9267716868499,0.2715209558635611,1,0.947164355853296,0,0
683.445548908625,0.31327752809636217,2,0.4373088563201652,0,0
670.7555440469077,0.4554768878654233,0,0.3382688682470682,1,0
675.8605659129299,0.5408218058418388,3,0.8659879672567989,1,1
623.619412968672,0.3883830537771278,6,0.22211791616850923,1,1
671.4706104555365,0.2835933630524713,1,0.6038860235296339,1,0
699.8798974747269,0.29456335724128435,2,0.4151429817628529,0,0
757.0686164677024,0.4417214361783396,2,0.08697412845999974,0,0
727.5562495651125,0.08167349707422492,2,0.36255962687512794,0,0
799.1909474506933,0.4021864554791172,2,0.2887056702524071,0,0
623.959146226717,0.26485636542950586,2,0.6674820385491381,0,0
722.3392382032407,0.49298261226408385,1,0.9039114479227263,1,1
681.0005203443011,0.12835513270802873,4,0.29124246864077397,0,0
801.3881759930604,0.38586517881316307,2,0.7803193452365136,0,0
621.502102878691,0.3301059027407844,0,0.09982383524456856,0,0
619.6166894691535,0.41400927347071825,0,0.5343089090358318,0,0
634.0364412733587,0.11372386913114355,2,0.11349505733890512,0,0
542.5662565414116,0.3815915694626283,1,0.8906296920175754,1,1
638.4546986991544,0.37197198573895235,3,0.7397161525016511,0,1
624.4520403067781,0.3715432490964089,2,0.6421549200841331,1,1
679.0236271885725,0.39381358663015653,2,0.7915067434621978,0,0
690.5053585466296,0.4317633273577084,0,0.6327678160131468,2,1
782.5702503529532,0.4985942798340003,3,0.922049957456862,0,0
727.025430291163,0.22030677446667146,3,0.6925621530782944,0,0
635.3857806602558,0.5090256932936322,1,0.8821927486240221,0,1
616.0951197190985,0.3390929547769959,1,0.5154187028095742,1,0
699.5151502903904,0.1200703051498522,3,0.15535797168367638,3,0
590.7860075787614,0.11044648320686919,2,0.5253599492807154,0,0
779.8875259512612,0.2538039257219516,4,0.16418554525678397,0,0
740.7664072432772,0.48814642809796316,1,0.5832441312587645,2,1
641.8494608737177,0.44799408606527624,3,0.4842437544748966,0,0
567.2119282545474,0.4900797816296514,2,0.6103178580495036,0,1
751.2323424499248,0.3489799093496369,3,0.059042282949348435,0,0
663.127609284843,0.3089034789368551,1,0.22535644248982767,0,0
744.2689787184077,0.15667531388726766,1,0.49219738872091773,1,0
574.334340472338,0.250660231876842,2,0.9054532054302213,1,1
634.0374986227737,0.3056900704104151,1,0.3952481363196425,0,0
670.314621983091,0.12607222343340097,0,0.43193482344827117,0,0
672.8188356258845,0.19471821540982986,1,0.69322648010596,1,0
642.9960717112453,0.3910771529131442,1,0.5934134815575062,0,0
707.37099594085,0.46254481940437875,2,0.31903353508849985,2,0
605.9427742370443,0.5991407059243338,3,0.41973475601068494,0,1
661.4572308987224,0.56521893229865,5,0.24592981897150917,0,1
677.2177379027139,0.4141339037582996,3,0.9194193132171876,2,1
700.866330043525,0.29904898771291744,2,0.16757094340162376,0,0
712.6968926853334,0.410812229648281,3,0.38465310610977743,0,0
602.5214744897279,0.48853884140172066,2,0.07325507499801007,0,0
577.9531497558627,0.1415348192801614,3,0.24960154274019175,0,0
746.6606093139105,0.2931505426420699,2,0.7524240245421394,0,0
689.9388407187755,0.5166971885305209,1,0.2310577090599915,3,1
625.0908078066068,0.2795931350051829,4,0.12205706227606904,1,0
763.0691185313514,0.377373581038137,4,0.4770078618600709,0,0
676.9404780575716,0.3856400676483431,2,0.05897231126106665,0,0
740.7578310438296,0.17592765162949248,3,0.12628953898369985,0,0
674.0511088846065,0.26836242965919,2,0.7768632826066776,0,0
793.6448754929193,0.2539458701458047,1,0.7443260103736458,0,0
775.3204505465923,0.0936222884366737,2,0.8736249383644064,1,0
655.0621510912556,0.09257971722350473,1,0.8190638923196746,0,0
728.2942570572613,0.5124824627114022,2,0.6648580069158363,1,1
708.7225569751089,0.22199682118586245,1,0.09709957157059655,0,0
752.117893451941,0.34940095844418406,0,0.7545637561879918,0,0
612.1045923651938,0.235337298266162,2,0.8109597297565044,0,0
711.1630875999064,0.5691532074599771,1,0.769173931194759,0,0
733.5054692109752,0.21483431461020236,2,0.5076311317772234,0,0
564.4756308146132,0.30342154262424625,3,0.25961165478453346,2,1
599.0044892400535,0.5338197302519929,0,0.810796978119854,0,1
547.6460693343939,0.5178054547317404,0,0.7044465287661246,2,1
653.8355899333266,0.1767727372800642,2,0.9326850569499664,0,0
713.0525353477577,0.49737452109376945,1,0.1901233379803396,3,1
760.1414231257617,0.3182571811037042,2,0.2530981247468495,0,0
674.4456868251865,0.33114381348438476,3,0.24061833489335244,2,0
767.7169327342775,0.14940958565629076,2,0.763285790859203,0,0
