Credit_Score,Annual_Income,Debt_To_Income_Ratio,Loan_Amount,Inquiries_Last_6Mo,Approved_Interest_Rate
689.2316929266152,131014.8649987376,0.16165801727139484,37519.8832005412,3,10.0
692.9941397124212,175486.80691609057,0.3214845941432045,16966.684733692164,2,10.0
719.0911435888655,44085.10736841276,0.3166819249640016,23468.711317759324,2,13.0
618.1524644560959,130890.31773376894,0.40476072504194804,12407.256449945142,0,15.0
613.9771693457861,96562.53289568567,0.4334599847750342,39847.08883246092,2,16.0
706.0970782808449,160221.3381566258,0.2761765401249696,39339.12677537775,1,11.0
694.8492336616594,56572.468417107884,0.2209332997405975,27732.812539760656,2,11.0
692.5246425172938,133893.89283392468,0.2037339589268378,33154.49208871157,3,9.0
697.3224104748488,155717.29344721654,0.17784953468194878,30028.5056449295,1,9.0
645.9987639210755,171692.13292110348,0.12305903287960995,25760.537666381388,5,11.0
691.6126848580502,132487.20424344687,0.23697919153388536,6867.1798946114195,1,10.0
694.6536236649341,104576.2146012641,0.20809907685231332,20916.751989343138,2,9.0
644.2824290986816,122677.08603018208,0.48656695434656294,28617.52057585937,2,18.0
773.2887255572379,160335.74767180774,0.3230835305000176,28713.60648592896,1,9.0
703.6916460455893,115591.46199582446,0.23891081561220304,18059.291644783425,3,10.0
620.4348251398676,34558.05895452553,0.3321870403974784,37959.21953303107,1,14.0
712.8276804316915,169642.30432604667,0.1556786805382782,10857.496128287334,1,9.0
631.2659164886339,133429.01265473416,0.2776174996808812,22512.58061754462,1,12.0
719.3542301871227,131477.00786658697,0.35049372856842553,29180.939179278797,1,10.0
737.9297789503702,62351.272859657576,0.29555913271698053,29399.753206213325,4,11.0
638.9658840824145,128832.82053489858,0.2607115202617297,27702.363486908544,0,11.0
728.1688064622161,89079.66084812378,0.49753935555987927,14635.087470815106,1,14.0
700.6390463468249,127684.94655622382,0.4521259048595708,10467.22990403177,1,14.0
721.1030079997245,45988.95454619861,0.34936238326377606,27257.91143893488,1,11.0
774.8396491326973,128676.7956904554,0.3277509444729131,25975.574064880322,1,7.0
667.7305941998565,179912.05886559997,0.3482641919298336,11277.460360123434,1,12.0
642.3131917821255,37231.8058290834,0.18052484312897332,29679.870094969716,0,13.0
635.5242785187238,176576.12763319758,0.25805509730572745,20931.019710677974,3,11.0
639.209485751728,91036.19410843059,0.11578381315635973,28371.620706110352,0,11.0
676.1449145292947,160613.01755058888,0.29021841499473067,34307.847791955275,3,12.0
697.0575987408322,147357.822608741,0.3172098335830653,10940.49500019231,1,12.0
693.834539966501,115052.43914800017,0.19109989444128384,5670.070379889284,6,13.0
721.3591624518012,140767.381387699,0.48561153886620556,32268.590523852537,1,11.0
680.6500945938953,161777.3341952022,0.4637818443748968,26339.409880341558,2,14.0
752.6767038578658,90621.04824765495,0.38885729418236237,29487.38493677426,1,12.0
666.7671583381021,79054.9742344858,0.31335465150614505,34335.42412460249,1,12.0
816.008458329481,130139.00783453771,0.44798766385907396,33098.382718857516,4,11.0
711.2833673882503,151176.89129118877,0.1522609375293852,38632.205142508865,1,8.0
637.1421221791859,144342.77021649235,0.416203917709954,23757.727759824138,2,13.0
626.4553750969444,149672.0473287952,0.14992832558673932,22097.34714309669,3,13.0
704.1236207621592,95337.49722193995,0.4176842650197622,19066.051996175553,0,12.0
668.8268607337075,152675.13242625323,0.2103070273005428,10379.186499547159,1,10.0
715.7000247046046,48031.35830559127,0.45083623240727555,25041.253150870783,1,14.0
703.6618812286772,111673.36469412743,0.47761683753015916,14695.438351409257,1,15.0
676.3585543671563,30863.799074718234,0.15951838776204627,37245.76292745414,3,13.0
637.6603140965798,78687.87448504055,0.2850702420261574,25411.678149698415,1,13.0
604.2576387657068,84969.23023070968,0.49239495126507404,25749.406317783854,2,18.0
657.674252396649,89425.9037413883,0.2933629743892586,17422.36313069535,3,15.0
722.8199397161736,134320.0810034793,0.4454190090058181,6819.627319219762,1,11.0
690.7046872065102,88283.71519055185,0.33549260885252796,6111.031788054602,2,13.0
617.7130610644006,97304.0433933796,0.25013196316784075,19816.73004536191,3,14.0
688.6590462925591,65631.61963114912,0.2143134222103481,7959.788233403325,1,12.0
699.2658689864419,85987.76874440102,0.18128923643443492,26239.643443904868,2,11.0
635.8071281899433,64090.44408947272,0.40471927655107887,35834.05519738801,3,17.0
687.6862552972764,40979.38856526655,0.25461620272921115,35902.01857815527,2,13.0
682.9104359222999,120517.28900720668,0.30451018488030046,28066.589354628133,0,9.0
622.8514851084689,130231.91978325244,0.29693019200047277,12393.114101552586,3,14.0
697.8893680174142,122923.55190144217,0.3309116116932525,35204.88909756052,2,12.0
708.0392263184117,99524.10657008586,0.4462308582498209,36013.270235962285,2,14.0
734.1525621587639,86967.86702688447,0.49229573743337174,11882.875473353553,0,14.0
732.6901026017451,159500.04743577377,0.2630336834295268,30809.913001973702,1,9.0
611.1165316021454,107862.2677704327,0.4310075688425212,15028.184212449303,0,15.0
633.1087480042438,101877.28164445964,0.40581111786188706,33092.41093235253,1,14.0
705.751763360433,33846.30987096536,0.3294115805822293,39903.32649662609,1,13.0
705.6892975456104,81187.17414392345,0.4824188574447733,6050.910186528748,2,13.0
705.7523843153024,87029.34281787855,0.18018980621136113,36407.80530268262,3,12.0
850.0,89823.41713453506,0.14370568412384857,26792.068675953033,3,6.0
708.5445255346583,117025.85538409984,0.44158478678216884,39068.39167076874,2,15.0
736.7782820090299,110040.38200903177,0.27565992665349937,21275.333113424967,2,9.0
727.7000881746601,121185.7639190167,0.4387875416828242,34658.57756999808,4,15.0
712.5695625652899,144732.48923131922,0.457236082078166,7183.792400939703,1,14.0
664.2365377679827,151947.86080741402,0.12498303744762858,16734.76675274035,3,9.0
717.9484610246634,137718.46143397415,0.45338590519442434,7345.578821292349,3,14.0
641.3587392731214,173328.5543932402,0.27932762214776885,39137.00967176747,4,13.0
668.1590696629995,32734.887401454245,0.30417299560169286,33594.08675451428,2,13.0
655.7318226085448,59366.697852531914,0.35063700443728407,34839.159743608965,4,16.0
684.0937069693161,31134.431246721317,0.4705530426920347,37828.783100186294,3,18.0
795.7329283336754,127121.20712319046,0.10764643777190562,7978.622014192488,2,6.0
586.6367403704126,164704.58234249803,0.29073738732712684,18495.91573796667,3,16.0
714.3130095187257,66522.3444864449,0.3750888169722243,7486.221116540075,2,12.0
599.3642064405174,169055.181719446,0.38908278307929145,12377.758554251002,2,14.0
656.4034067105283,39040.10854343413,0.37701297261484323,13027.802196318533,4,17.0
734.4475298483683,170165.40402082715,0.15377405176324876,21418.752386665255,4,9.0
683.2140009547732,82743.40308594516,0.2197582353486725,14399.67586087749,1,10.0
626.1127611035347,45213.124267382474,0.24348621016680538,8534.233738621639,1,15.0
644.2348145370016,102880.76387794885,0.421774883071802,10862.188118293769,0,15.0
713.9798874467338,68516.48515807619,0.21150394896582123,10154.644724323181,3,12.0
643.4816684141432,72730.93529428841,0.18428198554688127,39057.68792693044,1,12.0
690.8229294790988,76093.49473894299,0.4829792076152385,31575.237742146575,6,19.0
682.2785919951907,150453.8846748995,0.10354531404538757,38871.65128443467,1,8.0
647.4199826197091,110874.19150128818,0.49912834227279135,20390.9170277768,1,18.0
787.1972044662663,76696.15487340055,0.37072851954295827,14742.89685819298,3,11.0
711.6959511159006,121550.06749663776,0.43138771977964685,32940.26190232154,3,16.0
578.7428706671196,137422.60113347904,0.21784775853847727,16418.887131440137,0,13.0
689.3227157384714,70893.60011003006,0.105726111066824,15478.41807968719,2,9.0
646.9106767615806,92032.36522880272,0.3951478074246121,13137.709727274092,1,16.0
722.6216667398112,48282.914000542136,0.4336578388002703,9538.764237848238,3,15.0
640.373963078365,57172.40243020205,0.39619045278140763,13976.207135586808,1,16.0
674.2631779266551,132167.67809474742,0.15714011492033544,17436.19119658607,3,12.0
705.2493639490228,57215.75215434404,0.4013711689027877,28589.797285100565,5,16.0
723.2877597085061,108774.50755005903,0.4075691128430564,7189.769477680806,0,11.0
619.9851796472112,136356.9392583649,0.36341620626802196,12367.742888287004,1,15.0
663.2749382079526,46031.538464211575,0.4064463731182345,33315.82741020867,2,16.0
656.2527344419522,115096.83294433553,0.4383685758710929,10142.267325431978,1,15.0
647.3335383713144,68484.41755520456,0.34544164569498337,16992.580128288253,5,15.0
768.2727120140548,174439.03128563697,0.13544188558787162,35263.0622650349,1,6.0
700.2490855480478,102531.8470079887,0.29505112386688437,10422.385890020494,3,12.0
616.9558022832477,150898.88246627373,0.13105973386864203,7895.789246636647,2,13.0
725.8930973527388,112533.98132343926,0.2630172124129724,21958.82982780038,2,11.0
786.1078098506316,36511.87992822287,0.26284259565025103,15584.682894748774,0,9.0
731.6232630275573,124972.70633910336,0.12640393765609664,24719.292756934894,2,9.0
604.0315017022994,172710.50133099855,0.23952821358779175,33133.17116692163,2,12.0
655.7882963566874,120241.77302194967,0.14439923951652595,9800.197085346012,4,13.0
743.3455574593312,152878.32891401852,0.42329408400368884,25324.467959399975,0,12.0
644.616526719061,162630.96950226117,0.4790752103857884,22692.806613645236,3,16.0
702.1909714073114,64211.96579233987,0.12892659010317545,10042.757510461985,3,12.0
718.7317026714668,61806.725986234,0.4820460829166806,26839.946993514382,3,15.0
633.6534764210959,121647.14832764876,0.3090306397346981,14577.414625127007,2,13.0
677.02373219691,91654.2704710057,0.21982627118154957,22074.201149040437,0,10.0
517.9366329965463,155979.19543000805,0.13074483011046542,7879.531349697166,2,15.0
628.7806179332855,165003.46850970166,0.30024970722816713,21085.442002476804,2,13.0
667.3715924303419,83013.20689540773,0.41780621779629945,15726.221381498712,1,15.0
617.6108409017576,65530.58384617231,0.38283459090667926,33783.3423914874,0,16.0
761.6205651965818,147078.82728657927,0.1200904045855895,6994.25544490789,0,6.0
608.4929311019683,71220.90533222041,0.12916073414716142,19651.254622141547,1,13.0
657.9977756651508,153392.14777705175,0.2611493130530549,21045.09984460033,0,11.0
686.5370288643046,93560.73804731443,0.21811619761917733,30375.212670469155,2,11.0
752.0636644533058,130132.48489372057,0.19295372922241916,25100.065128157385,1,8.0
608.206892441028,44330.29707520023,0.21240179956348545,28352.431801796338,3,14.0
738.158187607748,123578.89870148594,0.42139309731875385,32196.724997811463,1,12.0
680.5116530509794,97765.15181058437,0.47169122145274156,35177.1040780366,1,14.0
630.9245674476025,117991.26947632112,0.2620410778110266,15985.642385286468,6,15.0
703.1051737131636,55202.131161729514,0.46244440085299887,23830.794687736605,3,16.0
689.9529847786735,140531.06174162732,0.2285982804991528,34403.782745371995,1,9.0
649.9891561420602,159419.56163148428,0.29057479453751667,39630.789583776976,1,11.0
683.490104249501,62510.970013616345,0.1904115991263999,36133.17588653171,4,13.0
660.734320156912,44357.18332802426,0.3561904168703376,18001.35419185319,3,16.0
685.6758672625624,33545.787906950456,0.4915924460699236,11830.828102652766,0,16.0
713.1065337260524,126295.7250664899,0.3413972384173515,22128.738809230606,0,9.0
759.3008408072676,121064.10541331711,0.24312563364541956,30957.45081426148,3,10.0
618.1092250586576,112004.6119071105,0.3591269783962113,22239.917476365415,3,15.0
786.6516687328133,64792.064417396316,0.14916827138615504,21911.330215978396,4,9.0
582.395610023875,88635.8993858272,0.4554636321061595,34338.064737863024,2,19.0
672.4107452482208,119171.45027792596,0.3012335803119346,17649.132267351524,1,12.0
709.4158603242288,104515.02882887541,0.27973989681585687,35092.8136184076,4,13.0
694.0495933867517,178167.82803223308,0.3343459153814077,19238.168033310325,2,11.0
648.8650240089703,50465.96288350997,0.349913545115761,16488.158698741878,1,14.0
669.5938874821362,134271.68310713908,0.1287103224906052,20889.646891989465,2,12.0
655.3499532670584,90647.81521564382,0.37304688848936096,31685.643553620397,2,15.0
650.5317621527894,94229.94223884222,0.19677267212621186,9410.0709752398,2,12.0
722.4801048510512,137639.66484872642,0.3855810530026359,11874.672555520609,1,12.0
697.8507742982524,133865.42269865546,0.4290139177536787,38300.56889820822,0,12.0
645.3545202369673,178688.39905532825,0.42158340302100816,11142.206958347508,3,15.0
724.9799937716625,49259.14341811878,0.3210003869631557,24870.45612758691,4,16.0
695.3649760438304,45616.447407624946,0.30806795692430045,25276.006333167825,6,15.0
720.643105941948,138650.8225693112,0.1571503845357647,22136.85617175857,4,9.0
711.4814420961806,116758.03755096137,0.4101384601612542,27566.08370018865,2,13.0
638.5502494538964,71124.09998397088,0.20856375217868575,13043.935402916646,1,13.0
651.9909479901515,41912.905348347995,0.2986781691271786,24343.179372186187,4,15.0
717.3646802561631,42848.73743946458,0.2137096371710067,18026.063933641402,2,10.0
710.5185132716732,164128.63119961775,0.15353134519987727,28158.354087021617,3,8.0
678.9549203017926,58780.098707811434,0.3518230787566946,9942.824018060232,2,13.0
685.8663691654391,78505.73431732811,0.12173281392916153,24980.70958938167,3,11.0
743.8832447894213,63998.460334048206,0.39945809365048,11484.462438416329,0,12.0
650.4214305582085,83249.4458747906,0.22703471810444667,14752.507209026273,2,12.0
707.3548690585019,40413.57641191401,0.10005387720179414,12654.843011325413,2,9.0
669.8903673783053,107858.96863624055,0.30445165569489196,11399.322295408598,2,13.0
669.115939838639,40141.88453883224,0.11874076341104126,33899.88330462335,3,13.0
734.9388425993595,150053.47617335425,0.2104678231283598,14999.764868131162,2,7.0
721.2708174494015,65056.81228656496,0.3827905949822865,37449.33236525573,2,14.0
720.6754818000319,111001.7871906766,0.12507584864874635,38947.42838708168,3,10.0
745.2739403577165,162011.86313421873,0.43573539694240093,24994.116447798406,5,14.0
681.050192081638,127631.60535707913,0.10152796906343325,10005.039293300424,3,11.0
714.0976485647482,109943.6679827003,0.1987295476807609,18109.188518285344,0,10.0
664.4866621703272,78650.06296730634,0.3963616224608286,32920.629217187496,2,15.0
696.2083176244221,79950.28695872969,0.22650805989172274,17858.675504397466,3,12.0
673.4928472816158,130423.04327972852,0.1407569552264054,8045.602640597606,2,10.0
684.8497982496359,179120.90418317512,0.24409356752017117,24487.471882486578,3,11.0
709.7578512718457,129275.87847740679,0.20815731455381023,34579.22980236122,2,11.0
639.0889658383264,113667.51260550374,0.437084760864222,32857.423550022584,0,14.0
784.619363784273,139597.5765358869,0.22533916703405726,11129.309904562364,2,7.0
629.6991309250149,99780.84184255773,0.41557298871040294,28546.761504436334,1,17.0
619.2905693606134,39021.35139011778,0.45674885792429387,12717.649220247647,2,19.0
737.9055436750034,114344.52238168647,0.2735269678306118,12637.263709326027,2,10.0
719.5831346981468,173643.79267580702,0.4639772575417568,35592.51206568148,4,14.0
711.2059908526078,56295.441353648945,0.25092722158527714,13738.413345908055,0,11.0
711.417275463214,133500.73362309986,0.48563136659604333,14213.657128130391,2,15.0
679.3876613576542,60140.053298858475,0.13571580981022918,5022.868676645485,0,10.0
635.1372814257085,110374.15267096218,0.37480770660129714,35473.41619439312,0,15.0
683.7902279096863,44501.46744700794,0.2975256161827715,32740.818462319716,1,15.0
646.1419144243944,97555.64043872777,0.2550595221822588,26956.51272817373,2,13.0
728.7559866708875,143424.4993342869,0.3530847514994404,31259.301737859478,0,10.0
672.6471309248931,82135.7286358473,0.38154283665373245,10321.699859857214,1,14.0
638.7251401603744,129736.7586730827,0.10174530786012365,21041.32581056514,4,12.0
663.9307079173503,149317.49411845938,0.1667812354988795,17292.67855720733,3,13.0
700.6465727137812,169076.6729219179,0.38521842025372754,8282.178418995576,4,13.0
651.8137723598013,65196.31227831803,0.3665541654312826,22014.56698252234,2,15.0
638.8889802216785,89897.38737139622,0.48641900205147093,37225.88776199224,2,17.0
692.1843605745956,52862.401999562615,0.4044151161003132,6402.069166774307,2,16.0
692.2483285554362,178872.52532375627,0.4803090830925353,15201.131972282787,1,14.0
654.6528412314435,169050.1451886443,0.38101620061392283,12263.932767199622,1,12.0
656.4480847190839,110993.56954208393,0.21922088345577728,13335.132878299371,1,12.0
691.6024968678818,156304.9941564632,0.1421459689003426,36795.209315778135,1,7.0
607.5957829251338,108143.69659080633,0.41272954533797424,21382.416898200154,3,17.0
609.6268112811722,123537.85320041396,0.35765968859036634,21320.479452893658,2,16.0
644.0777889373782,43368.66481740249,0.1192744049573185,31620.147485934882,2,14.0
669.3276424144076,143290.5630745212,0.24402018636039136,10407.227140172403,2,11.0
695.5453782799002,49157.022545285225,0.4827199261937145,22054.287393501778,0,14.0
753.7678108474776,153910.14453787927,0.3001604582840805,20049.48249423709,1,8.0
722.8829811601009,147304.2131505579,0.27309165440788186,25891.874169132963,4,10.0
672.0030735018287,136311.70466144645,0.2830798420637176,39984.51961376535,2,13.0
679.0491896048655,35424.057078714315,0.1835530896020655,31930.71129287165,4,15.0
629.8735317681096,75469.25339179928,0.2474828683459181,18925.29960560995,4,15.0
679.0743432003806,69466.88548662643,0.24792530239487065,33964.35682959165,2,13.0
